"Agrani Telecom Pvt Ltd 
"," Solitaire, 36/37, Chinnapanahalli, (Opposite to Reliance communications retail store on the Service Road), Marthahalli Outer Ring Road, K R Puram Hobli, Marthahalli",560037, Telecommunication/ Mobile
"3D Networks 
"," 101 Unit test technology office 4/1 Inter vision link road, Domlur",560071, Telecommunication/ Mobile
"Onmobile Global Ltd 
"," #26, Bannerghatta Road, J. P. Nagar, Phase III,",560076, Telecommunication/ Mobile
"Subex Azure Ltd 
"," Aadarsh Tech Park, Outer Ring Road, Dvaravisanahalli",560034, Telecommunication/ Mobile
"Rosemount Shipping India Pvt Ltd 
"," 93, 5 th Main, 5 th Cross, Kodihalli, Hal 2 nd Stage",560008, Shipping / Marine
"Retail Fixtures and Furniture Pvt. Ltd. 
"," #48/2, SKS Compound, 7th Mile, Opp. Novell Software, Hosur Road",560068, Rubber/Plastic/ Glass/ Wood
"Perfect Home Products Pvt Ltd 
"," No.44/2, Diag Opp To Sangeeth Theatre, Central St, Shivaji Nagar",560051, Rubber/Plastic/ Glass/ Wood
"Ginegar Plastics Products Ltd 
"," Door No-13, Victorian Meadows, ,Airport Varthur Road, Behind Bageecha Resturant",560037, Rubber/Plastic/ Glass/ Wood
"Steelcase Asia Pacific Holding India Pvt. Ltd 
"," 10, Cambridge Road, Halasur",560008, Rubber/Plastic/ Glass/ Wood
"Saint Gobain Crystals & Detectors India P` Ltd 
"," No.171/2,Maruthi Indl Est, Hoody Rajapalya, Mahadevapura",560048, Rubber/Plastic/ Glass/ Wood
"DME Company India Pvt Ltd 
"," Vaishnavi Badri, Plot No. 48 5th Main, Jayamahal Extension",560046, Rubber/Plastic/ Glass/ Wood
"Welflex Polymer Pvt Ltd 
"," Plot No.26/E, 2nd Phs,Peenya Indl Area, Peenya",560058, Rubber/Plastic/ Glass/ Wood
"Manjushree Extrusions Ltd 
"," 143, C-5, Bommasandra Indl. Area, Hosur Road",560099, Rubber/Plastic/ Glass/ Wood
"Wyn Brands 
"," 8th Mile, Bagalur Road,Kothanur",560077, Retail
"Sylvan Coffe Company Pvt Ltd 
"," 8  Shankranthi Industrial Estate Outer Ring Road, Beside Mysore Road Pantharapalya",560039, Retail
"R & R Salons Pvt Ltd 
"," No.55, 5th Main, HAL 2nd Stage,Behind Hotel Leela Palace, Old Airport Road,Kodihalli",560008, Retail
"Printo Document Services Pvt Ltd 
"," No. 470, 39th Cross, East End Main Road, 9th Block, Jayanagar",560069, Retail
"Primus Retail Pvt Ltd 
"," # 7, 1st cross, 3rd main, Ashwini layout, Ejipura",560047, Retail
"N Stores Food Retail Pvt Ltd 
"," 9, Kudlu Main Road,",560068, Retail
"Margin Free Super Market 
"," 24,4th Block,Sudha Complex, Basaveshwara Nagar",560079, Retail
"Body Craft Spa & Salon 
"," No.777 R,, Indiranagar, 1St Crs,13th Mn,Hal 2Nd Stg",560008, Retail
"Bare Body Essentials 
"," No.58,Hm Towers, Brigade Road",560025, Retail
"SUPERVALU Services India 
"," 3rd Floor, Pine Valley,Embassy Golf Links Business Park",560071, Retail
"Puma Sports Pvt Ltd 
"," No 500, CMH Road, Indiranagar",560038, Retail
"Max Hypermarket India Pvt Ltd.(Spar International) 
"," No. 651, C V Naidu Chambersm,  J11 th Cross Junction, 7th Block Jayanagar,Kanakapura Main Road",560082, Retail
"Louis Philippe(Madura Garments) 
"," The Regent Gatway,Dodda Industrial Area,Ist Stage ,Krishnarajapuram,Hobli,Bangalore,South",560048, Retail
"YLG Salon and Spa 
"," No.55, 5th Main, HAL 2nd Stage, Behind Hotel Leela Palace, Old Airport Road, Kodihalli",560008, Retail
"The Brand Factory (Pantaloon Retail) 
"," #228,229,231& 232,rajath Plaza, Next To HP Petrol Bunk, Marathahalli",560037, Retail
"Prateek Apparels Pvt Ltd 
"," No.113, 7th Mile, Krishna Reddy Indl Area,kudlu Gate, Hosur Road",560068, Retail
"Malabar Gold 
"," 3rd Flor , Malabar Gate , Ram Mohan Road , Calicut Fort",560042, Retail
"Mahindra Retail Pvt Ltd 
"," CHOLA, No 165/2, 1st Main Road,Krishna Raju Layout, Dorai Sani Palya, Bannerghatta Road",560076, Retail
"Madura Garments Indian Rayon And Industries Ltd 
"," Regent Gateway, No.5B,  Doddanakundi KIADB Industrial Area, ITPL Road",560048, Retail
"Indus League Clothing Ltd 
"," 16/2, Ali Asker Road",560052, Retail
"Ganjam Nagappa & Son Pvt Ltd 
"," No.63, Vasanthanagar, Palace Road",560052, Retail
"Coffee Day Express 
"," 23/2,Coffeeday Square, Vittal Malya Road",560001, Retail
"Citizen Watches (I) P Ltd 
"," No. 954, 12th B Main, HAL II Stage, Indiranagar",560008, Retail
"Bossini International Holdings Ltd(LMG Brands India Pvt Ltd) 
"," Sigma Softtech Park, 6th Floor, Delta Tower 7, Whitefield Road",560066, Retail
"Amalgamated Holdings Ltd (Cafe Coffee Day) 
"," Fifth Floor, # 23 / 2 Vittal Mallya Road",560001, Retail
"Allen Solly 
"," Regent Gateway, No. 5B, KIADB, Industrial Area, ITPL Road",560048, Retail
"Titan Industries Ltd 
"," Tower A, Golden Enclave,Airport Road",560017, Retail
"Page Industries Ltd(Jockey) 
"," Abbaiah Reddy Industrial Area Jockey Campus, 6/2 & 6/4 Hongasandra",560068, Retail
"Poorva Powergenco Ltd 
"," 1st Floor , 104 , Infantry Technopark , Infantry Road",560001, Power/Energy
"Millenium Synergy Pvt Ltd 
"," Unit No. 104, Prestige Court101. K.H. Road",560027, Power/Energy
"SunTechnics Energy Systems Pvt. Ltd. 
"," 660/1, 100ft. Road, Indiranagar",560038, Power/Energy
"Qpre Energy India Pvt Ltd 
"," No.129/5, Mahaganapathi Ngr, 6th Mn Rd,6th Ph,1st Stg,woc Rd, Rajajinagar",560044, Power/Energy
"Taurus Powertronics Systems Pvt Ltd 
", 648 Anugra OPP to Cenra Bank Delhi Colg 2nd Bilock Rajji Nagar Bangalore,560010, Power/Energy
"Tata BP Solar India Ltd. 
"," 78, Electronics City,Hosur Road",560100, Power/Energy
"T D Power Systems Pvt Ltd 
"," #27,28,29 KIADB Industrial area,Dabaspet,Nelamangala Taluk",562111, Power/Energy
"Nagarjuna Power Corporation Ltd 
"," Lanco Infotech, Plot no. 4, Softway Unit, High Technology",560001, Power/Energy
"Kohler India Corporation Pvt Ltd 
"," 138/6, 1st Floor, 6th  A  Cross,Raj Mahal Vilas Extension,Sadashivnagar",560080, Power/Energy
"ABB Ltd 
"," Khanija Bhavan,2nd Floor, East WingNo. 49, Race Course Rd",560001, Power/Energy
"Vruksham Talent Group 
"," #15(33), I Floor, Mahanth's Layout,
Behind SHELL Petrol Bunk, 
Bull Temple Road",560019, Placement / HR / Training Consultants
"Vati Consulting Pvt. Ltd. 
"," No.1, 20th Main,
BTM I Stage,100 Feet Ring Road, 
Bangalore ",560068, Placement / HR / Training Consultants
"Turning Point Consultancy Ltd 
"," No 16/1, Reliaable Phoenix Towers,
LG-02, Museum Road,
Bangalore ",560001, Placement / HR / Training Consultants
"Target 
"," 19th Flr, Public Utility Building, M.G.Road, Bangalore , India",560001, Placement / HR / Training Consultants
"Spectrum Consultants India Pvt Ltd 
"," 780, 1st Cross,
12th Main, HAL II Stage,
Bangalore ",560008, Placement / HR / Training Consultants
"Shreyas Integrated Systems 
"," Shreshta Bumi”, 112, First Floor, 87, K.R. Road,
Bangalore
INDIA",560004, Placement / HR / Training Consultants
"Scillz 
"," #234, 1st  Floor, 6th Main Road, Jayanagar 4th Block West, Bangalore, Karnataka, India, PIN : 560011",560011, Placement / HR / Training Consultants
"Roland & Associates 
"," No. 163, Vanguard Rise, Konena Agrahara, Behind Jesu Krupa Complex, Off. HAL Airport Road, Bangalore ",560017, Placement / HR / Training Consultants
"Prerna Consultants P Ltd 
"," No.9 , 1st Cross , B M Kaval , New Byappanahalli Extension , Indranagar",560038, Placement / HR / Training Consultants
"Plakon Consulting 
"," 204, Suraj Plaza, 196/8m 8th F Main, 25th Cross,
3rd Block, Jayanagar
Bangalore , India.",560011, Placement / HR / Training Consultants
"P V Shastri Associates 
"," No.s-612,South Blk,Manipal Centre, Dickenson Road , sivanchetty garden , Banglore",560042, Placement / HR / Training Consultants
"Mindgroup 
"," 166, 1st Floor, 7th Cross, 2nd Block, Jayanagar, Bangalore, India",560011, Placement / HR / Training Consultants
"Ladder Consultancy Services Pvt Ltd 
"," #224,2nd Floor SATYA SAI COMPLEX 
14 th Cross,2nd Main,Sampige Road Malleswaram,
Bangalore 560 003",560003, Placement / HR / Training Consultants
"Krisvin Personnel 
"," 3136, 13 Cross, 7 Main, Hal 2nd Stage, Hal 2nd Stage  Bangalore, Karnataka , India",560008, Placement / HR / Training Consultants
"Jyopa Connexions 
"," 2210, 3  E  Main (2nd Cross), 6th Block, Jayanagar",560082, Placement / HR / Training Consultants
"Jobtrack Management Services Ltd 
"," 105, Raheja Plaza, 17, Commissariat Road Bangalore",560025, Placement / HR / Training Consultants
"IRTPL 
"," #981, SRINIDHI, 27th A Main Road,Jayanagar-9th Block",560069, Placement / HR / Training Consultants
"India Consulting Group Pvt Ltd 
"," 14, 1st floor, 2nd  A  cross,16th  C  main, 4th block,Koramangala",560034, Placement / HR / Training Consultants
"Huresys Networks Pvt Ltd 
"," No 195, 9th Main, 9th Cross
HMT Layout, R.T. Nagar,
Bangalore",560032, Placement / HR / Training Consultants
"GreyFlex Consulting Services Pvt Ltd 
"," No 915, B Block, Mittal Towers,Mahatma Gandhi Road, Bangalore, India",560001, Placement / HR / Training Consultants
"FCC INDIA 
"," 2nd Floor 73/112, Kommanahalli Entrance, IOC, M S Nagar, MS Lane, Bangalore",560033, Placement / HR / Training Consultants
"Executive Resources Management Group 
"," Plot No 180, 5th Main, 4th Block West, Near Police Station, Jaya Nagar, Bangalore, ",560011, Placement / HR / Training Consultants
"Evaluationz 
"," # 16, Church Street,
Opp. St. Micheal’s Church,
Shanthi Nagar,
Bangalore",560008, Placement / HR / Training Consultants
"ePeople HR Services Pvt Ltd 
"," 263/42, 5th Main, 4th Block, Jayanagar , Banglore",560011, Placement / HR / Training Consultants
"Daedalus Consulting Pvt Ltd 
"," 303,  Shah Sultan ,17 Cunningham Road",560052, Placement / HR / Training Consultants
"CRV Executive Search Pvt Ltd 
"," No. 46, 8th Main Road,
Malleswaram,
Bangalore ,  INDIA.",560055, Placement / HR / Training Consultants
"Corecompt Consultants 
"," 338, First Floor, 14th Cross, 9th Main, Off CMH Road, Near Shanti Sagar, Indira Nagar, Bangalore",560038, Placement / HR / Training Consultants
"Classic Search Pvt lLtd 
"," #37/38, Ground Floor
Flat B, Rama Residency
Bowring Hospital Road
Shivajinagar
Bangalore – 560001",560001, Placement / HR / Training Consultants
"Career Reach 
"," Roshini, No.7/429A,13th Cross, KRR Layout Murugeshpalya ,Banglore ",560017, Placement / HR / Training Consultants
"Career Connexions 
"," Office No 1120, 17th Cross, 24th Main Road, Near B D A Complex, Banashankari, Bangalore",560070, Placement / HR / Training Consultants
"Assure Consulting Services Pvt Ltd 
"," 211 Raheja Arcade, 80 feet Road, Koramangala,",560095, Placement / HR / Training Consultants
"Amboseli Professional Associate P Ltd 
"," 135/136, Raheja Arcade, Koramangala Industrial Area",560095, Placement / HR / Training Consultants
"A&B Associates 
"," 4202,2nd Floor,High Point No. 4 Palace Road",560001, Placement / HR / Training Consultants
"5M Consultants 
"," Concord Business center, 460/20/1. 30th cross, Jayanagar 4th block, Next to Jain temple",560011, Placement / HR / Training Consultants
"Wenger & Watson Inc 
"," 4 Subhodayam 2nd & 3rd Floor, New B.E.L Road, R.M.V 2nd Stage",560094, Placement / HR / Training Consultants
"Spherehead Communications Pvt Ltd 
"," No.8/9, Nr Shanti Sagar Hotel, 5Th Crs,2nd Mn,5th, Blk,Shivanagar, Rajajinagar",560010, Placement / HR / Training Consultants
"Mercuri Goldmann India Pvt Ltd 
"," No. 1217, 4th Cross, Ist Block HAL III Stage",560075, Placement / HR / Training Consultants
"Mentorware India Pvt Ltd 
"," 952, 24th Main,JP Nagar 2nd Phase",560078, Placement / HR / Training Consultants
"Job Accord 
"," 99, 2nd Floor, 1rst Cross, 4th Main",560075, Placement / HR / Training Consultants
"Enlist Inc 
"," Enlist Inc. 485,Ist Floor,3 rd Cross, 9 th Main,HAL, II Stage,Indira Nagar",560038, Placement / HR / Training Consultants
"TVA Infotech 
"," 301,B WING, Prestige Meridian-1,MG Road",560001, Placement / HR / Training Consultants
"TeamLease Services Pvt Ltd 
"," 26, TeamLease House,Palm Grove Road,Off. Victoria Road",560047, Placement / HR / Training Consultants
"Symbiosis Network 
", 275 11th main 14thCross Indranagar 2ndstage,560038, Placement / HR / Training Consultants
"Reddy Associates 
"," 24, II Main,Domlur II Stage",560071, Placement / HR / Training Consultants
"Next 
"," 23/24, 2nd Floor, Infantry Road",560001, Placement / HR / Training Consultants
"Mind Source Consulting Services Pvt Ltd 
", Vasant Vihar Ideal Colony,560078, Placement / HR / Training Consultants
"HR One Management Consultants Ltd 
"," NO.106/32, 12th Cross, 10th Main, Malleshwaram",560003, Placement / HR / Training Consultants
"Hotriya Resource Management P Ltd 
"," No.8 #1 , Rekshma Building , Langford Town ,Shantinagar ,Hosur Road",560025, Placement / HR / Training Consultants
"Head Hunters India Pvt Ltd 
"," #303, Brigade corner, 110/73 Kanakpura Road,
7th Block,Jayanagar,Yediyur Circle",560082, Placement / HR / Training Consultants
"Fischer Consulting 
"," No.420, 1st Flr,9th Mn Rd, Op To National Co Op Bank, Banashankari 2nd Stage",560070, Placement / HR / Training Consultants
"CHR Global HR Services Pvt Ltd 
"," #242, 2nd Floor, 3rd Avenue, 6th Main,  Teachers Colony,
Outer Ring Road, Near HSR Layout Flyover Bus Stop,
Koramangala, Bangalore - 560 034,Karnataka.",560034, Placement / HR / Training Consultants
"Alp Management Consultants Pvt Ltd 
"," No. 3, People Hut, 12th Main Palace Road, Vasantnagar",560052, Placement / HR / Training Consultants
"Adecco India 
"," Adecco India, Peopleone House, 2nd Floor, Plot No 17, S. T Bed, 80 Feet Road, Koramangala",560034, Placement / HR / Training Consultants
"XCyton Diagnostics Ltd 
"," No. 449, 10 th Cross, 4 th Pase, Peeniya Industrial Estate",560058, Pharmaceuticals/ BioTech/ Research
"Vida Labs 
"," No.98/11, Sunitha Nilaya, 1 A  BTS Main Road,Sunkal Farm, Wilson Garden",560030, Pharmaceuticals/ BioTech/ Research
"Velbionanotech(VBN) 
"," No. 6&7, 2nd Floor, M.K Street, Above Prem Motors, Shivjinagar",560051, Pharmaceuticals/ BioTech/ Research
"PharmARC Analytic Solutions Pvt Ltd 
"," Mercury 2B Block, 6th ,Floor, Prestige,Technology Park,Sarjapur - Marathahalli Outer Ring Road,,",560087, Pharmaceuticals/ BioTech/ Research
"Automed Systems Pvt Ltd 
"," 1374, 1st Floor, 32 E Cross,Jayanagar 4th T Block",560041, Pharmaceuticals/ BioTech/ Research
"Animal Biotech Pvt Ltd 
"," No. 33, 2nd Cross, Krishna Reddy Layout, Bommanhalli",560068, Pharmaceuticals/ BioTech/ Research
"Syngene International Pvt Ltd 
"," 20th KM, Hosur Road, Electronic City PO",560100, Pharmaceuticals/ BioTech/ Research
"Siemens Hearing Instruments Pvt Ltd 
"," Unit 13/14, 7th floor, Innvotor, International Tech. Park, Whitefield Road",560066, Pharmaceuticals/ BioTech/ Research
"Sartorius India Pvt Ltd 
"," 10, 3rd Phase, 6th Main, Peenya, KIADB Industrial Area",560058, Pharmaceuticals/ BioTech/ Research
"Millipore (India) Pvt Ltd 
"," No. 50A, 2nd Phase, Peenya, Ring Road",560058, Pharmaceuticals/ BioTech/ Research
"Medreich Sterilab Ltd 
"," Medreich House, No. 12/8,Saraswati Ammal Street, M.S. Nagar",560033, Pharmaceuticals/ BioTech/ Research
"Alcon Laboratories 
"," Unit No: 502, Tower D, 5th Floor, RMZ Infinity, Benniganahalli, Old Madras Road,",560016, Pharmaceuticals/ BioTech/ Research
"YashNanotech Ltd 
"," Unit 295, Leela Palace, 14th Cross Road, Dollars Colony, RMV 2nd Stage, Off New BEL Road",560094, Pharmaceuticals/ BioTech/ Research
"Triesta Sciences 
"," 133/134, Raheja Arcade, Koramangala Industrial Estate",560095, Pharmaceuticals/ BioTech/ Research
"Sterling Lab Pvt Ltd 
"," 104/105, Midford House, Midford Garden, M.G.Road",560001, Pharmaceuticals/ BioTech/ Research
"Metahelix Life Sciences Pvt Ltd 
"," Plot No. 3,KIADB 4th Phase, Bommasandra Industrial Area",562158, Pharmaceuticals/ BioTech/ Research
"Lifeken Healthcare Pvt Ltd 
"," 45 / B Shubam , 3rd Floor, Sarakki Industrial Area 1st A , Main Road, J.P. Nagar III Phase",560078, Pharmaceuticals/ BioTech/ Research
"Kemwell Pvt Ltd 
"," Kemwell House, 11, Tumkur Road",560022, Pharmaceuticals/ BioTech/ Research
"Karnataka Antibiotics & Pharmaceuticals Ltd 
"," Nirman Bhavan, Dr. Rajkumar Road, I Block, Rajaji Nagar",560010, Pharmaceuticals/ BioTech/ Research
"Ittina Healthcare Pvt Ltd 
"," No. 380, 16 th Main, 3 rd Block, Koramangala",560034, Pharmaceuticals/ BioTech/ Research
"GangaGen Biotechnologies Ltd 
"," No-12, 5th Cross, Raghvindra Lay Out, Opp NEI Ltd. Tumkur Road, Yashwantpura",560043, Pharmaceuticals/ BioTech/ Research
"British Biologicals 
"," No-30, 10 Main 2nd Block Jayanagar Ashoka Pillar Rode",560011, Pharmaceuticals/ BioTech/ Research
"Biovel Life Sciences Pvt Ltd 
"," Sy.No.16, Ekarajapura, Hasigala (Post), Sidlagatta Road Hosakote",562114, Pharmaceuticals/ BioTech/ Research
"Banglore Genei (Sanmar Speciality Chemicals) 
"," No. 6, VI Main, BDA Industrial Suburb Near SRS Road, Peenya",560058, Pharmaceuticals/ BioTech/ Research
"Bangalore Genei Ltd 
"," No. 6, 6th Main BDA Industrial Suburb, Near SRS Road, Peenya Industrial Area",560058, Pharmaceuticals/ BioTech/ Research
"Avesta Nordic Research Pvt Ltd 
"," Discoverer, 9th Floor,International Technology Park,Whitefield Road",560066, Pharmaceuticals/ BioTech/ Research
"Aurigene Discovery Technologies Ltd 
"," Electronic City Phase II, Hosur Road #39 (P) / 40 (P) KIADB Industrial Area",560100, Pharmaceuticals/ BioTech/ Research
"Advinus Therapeutics Pvt Ltd(Tata Enterprise) 
", 21 & 22 (Next to NTTF) Phase II Peenya Industrial Area,560058, Pharmaceuticals/ BioTech/ Research
"Strides Arcolab Ltd 
"," Strides House, Bilekahalli, Bannerghatta Road",560076, Pharmaceuticals/ BioTech/ Research
"Biocon Ltd 
"," 20th KM Hosur Road,Electronics City",560100, Pharmaceuticals/ BioTech/ Research
"AstraZeneca Pharma India Ltd 
"," Bellary Road, Hebbal",560024, Pharmaceuticals/ BioTech/ Research
"Vishva Kannada Softech 
"," No.65, 3rd Cross, Amarajyotinagar, Vijayanagar",560040, Paper/Publishing/ Printing/ Stationary
"Sudhir Paper Ltd(India Paper Products) 
"," 4506 , High Point IV, 45, Palace Road,",560001, Paper/Publishing/ Printing/ Stationary
"Soigne Advertising Pvt Ltd 
"," No.202,7th Crs, 1st Stg, Nr Toys N Toys, Indiranagar",560038, Paper/Publishing/ Printing/ Stationary
"Printek Industries 
"," 816, 61st Cross, 5th Block, Rajajinagar, Near Bashyam Cirlce",560010, Paper/Publishing/ Printing/ Stationary
"Onyx Advertising & Printing Production 
"," 210, B wing, II Floor, Mittal Tower, M.G.Road",560001, Paper/Publishing/ Printing/ Stationary
"M N S Printer Pvt Ltd 
"," #345/4,Bathrahalli, Old Madras Road,Virgo Nagar",560049, Paper/Publishing/ Printing/ Stationary
"LB Publishers & Distributor Delhi Pvt Ltd 
"," No 206-208,Scears Plaza,No 136, Residency Road",560025, Paper/Publishing/ Printing/ Stationary
"Karmaveera 
"," Samyukta Karnataka, No. 2, Residency Road, Bangalore",560025, Paper/Publishing/ Printing/ Stationary
"Macmillan Publishing Solutions 
"," HMG Ambassador,137 Residency Road",560025, Paper/Publishing/ Printing/ Stationary
"The Printers (Mysore) Pvt Ltd 
", 75  M.G. Road  Post Box No 5331,560001, Paper/Publishing/ Printing/ Stationary
